schema_version,l4_id,l1,l2,l3,l4,canonical_topic,sample_id,parent_l4_id,market,ticker,kind,name,status,wiki_path,wiki_sync_status,wiki_skip_reason,score,action,has_industry_logic,has_valuation_funds,has_technical_structure,has_score_reason,has_evidence_source,has_history,has_next_trigger,pending_reason,sample_reason,evidence_path,sample_confidence,confidence_reason,is_a_qualified,a_gap_reason,has_global_anchor,has_ashare_anchor,has_elasticity_or_counterexample,parent_topic,sample_role,blocker_type,has_davis_path,technical_source,technical_tool,technical_arguments,technical_structured_ready,technical_actual_source,technical_fallback_used,technical_confidence,technical_warnings,technical_cross_source_validated,technical_cross_source_ok
1,AI-L4-0024,上游底层算力与芯片层,晶圆制造与工艺,检测量测,AI产业链 - 检测量测,AI产业链 - 检测量测,,,,,topic,AI产业链 - 检测量测,已评分,topics/AI产业链 - 检测量测.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,60,持有,是,是,是,是,是,是,是,本轮行情跨源可比较源不足，仅作为阶段技术与资金代理。,全球锚=TSMC；A股承接锚=安集科技；弹性/反证样本=Samsung Foundry。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,升级总表：产业逻辑=旁证/代理为主；估值资金=已拆戴维斯路径；技术=项目代理技术。,否,一级来源/连续变量缺口；技术直连未复核；升级动作：补公司公告、财报、交易所文件或官方IR，把关键变量从旁证提升到一级来源。；用 Luna Stock MCP 或项目技术数据源补月线、周线、乖离率与执行位。,否,否,否,AI产业链 - 检测量测,细分评分主体,一级来源/连续变量缺口；技术直连未复核,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,AI-L4-0025,上游底层算力与芯片层,晶圆制造与工艺,CMP,AI产业链 - CMP,AI产业链 - CMP,,,,,topic,AI产业链 - CMP,已评分,topics/AI产业链 - CMP.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,58,持有,是,是,是,是,是,是,是,本轮行情跨源可比较源不足，仅作为阶段技术与资金代理。,全球锚=TSMC；A股承接锚=安集科技；弹性/反证样本=Samsung Foundry。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,升级总表：产业逻辑=旁证/代理为主；估值资金=已拆戴维斯路径；技术=项目代理技术。,否,一级来源/连续变量缺口；技术直连未复核；升级动作：补公司公告、财报、交易所文件或官方IR，把关键变量从旁证提升到一级来源。；用 Luna Stock MCP 或项目技术数据源补月线、周线、乖离率与执行位。,否,否,否,AI产业链 - CMP,细分评分主体,一级来源/连续变量缺口；技术直连未复核,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,AI-L4-0026,上游底层算力与芯片层,晶圆制造与工艺,离子注入,AI产业链 - 离子注入,AI产业链 - 离子注入,,,,,topic,AI产业链 - 离子注入,已评分,topics/AI产业链 - 离子注入.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,58,持有,是,是,是,是,是,是,是,本轮行情跨源可比较源不足，仅作为阶段技术与资金代理。,全球锚=TSMC；A股承接锚=安集科技；弹性/反证样本=Samsung Foundry。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,升级总表：产业逻辑=旁证/代理为主；估值资金=已拆戴维斯路径；技术=项目代理技术。,否,一级来源/连续变量缺口；技术直连未复核；升级动作：补公司公告、财报、交易所文件或官方IR，把关键变量从旁证提升到一级来源。；用 Luna Stock MCP 或项目技术数据源补月线、周线、乖离率与执行位。,否,否,否,AI产业链 - 离子注入,细分评分主体,一级来源/连续变量缺口；技术直连未复核,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,AI-L4-0027,上游底层算力与芯片层,晶圆制造与工艺,工艺气体,AI产业链 - 工艺气体,AI产业链 - 工艺气体,,,,,topic,AI产业链 - 工艺气体,已评分,topics/AI产业链 - 工艺气体.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,58,持有,是,是,是,是,是,是,是,本轮行情跨源可比较源不足，仅作为阶段技术与资金代理。,全球锚=TSMC；A股承接锚=安集科技；弹性/反证样本=Samsung Foundry。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,升级总表：产业逻辑=旁证/代理为主；估值资金=已拆戴维斯路径；技术=项目代理技术。,否,一级来源/连续变量缺口；技术直连未复核；升级动作：补公司公告、财报、交易所文件或官方IR，把关键变量从旁证提升到一级来源。；用 Luna Stock MCP 或项目技术数据源补月线、周线、乖离率与执行位。,否,否,否,AI产业链 - 工艺气体,细分评分主体,一级来源/连续变量缺口；技术直连未复核,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,AI-L4-0028,上游底层算力与芯片层,晶圆制造与工艺,光刻胶,AI产业链 - 光刻胶,AI产业链 - 光刻胶,,,,,topic,AI产业链 - 光刻胶,已评分,topics/AI产业链 - 光刻胶.md,待同步,本轮 AI 研究仓已生成评分，canonical Wiki 尚未回写本周评分与评分历史。,60,持有,是,是,是,是,是,是,是,本轮行情跨源可比较源不足，仅作为阶段技术与资金代理。,全球锚=TSMC；A股承接锚=安集科技；弹性/反证样本=Samsung Foundry。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,升级总表：产业逻辑=旁证/代理为主；估值资金=已拆戴维斯路径；技术=项目代理技术。,否,一级来源/连续变量缺口；技术直连未复核；升级动作：补公司公告、财报、交易所文件或官方IR，把关键变量从旁证提升到一级来源。；用 Luna Stock MCP 或项目技术数据源补月线、周线、乖离率与执行位。,否,否,否,AI产业链 - 光刻胶,细分评分主体,一级来源/连续变量缺口；技术直连未复核,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,AI-L4-0029,上游底层算力与芯片层,晶圆制造与工艺,靶材,AI产业链 - 靶材,AI产业链 - 靶材,,,,,topic,AI产业链 - 靶材,已评分,topics/AI产业链 - 靶材.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,58,持有,是,是,是,是,是,是,是,本轮行情跨源可比较源不足，仅作为阶段技术与资金代理。,全球锚=TSMC；A股承接锚=安集科技；弹性/反证样本=Samsung Foundry。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,升级总表：产业逻辑=旁证/代理为主；估值资金=已拆戴维斯路径；技术=项目代理技术。,否,一级来源/连续变量缺口；技术直连未复核；升级动作：补公司公告、财报、交易所文件或官方IR，把关键变量从旁证提升到一级来源。；用 Luna Stock MCP 或项目技术数据源补月线、周线、乖离率与执行位。,否,否,否,AI产业链 - 靶材,细分评分主体,一级来源/连续变量缺口；技术直连未复核,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,AI-L4-0030,上游底层算力与芯片层,晶圆制造与工艺,硅片,硅片,硅片,,,,,topic,硅片,已评分,topics/硅片.md,待同步,本轮 AI 研究仓已生成评分，canonical Wiki 尚未回写本周评分与评分历史。,58,持有,是,是,是,是,是,是,是,本轮行情跨源可比较源不足，仅作为阶段技术与资金代理。,全球锚=TSMC；A股承接锚=安集科技；弹性/反证样本=Samsung Foundry。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,升级总表：产业逻辑=旁证/代理为主；估值资金=已拆戴维斯路径；技术=项目代理技术。,否,一级来源/连续变量缺口；技术直连未复核；升级动作：补公司公告、财报、交易所文件或官方IR，把关键变量从旁证提升到一级来源。；用 Luna Stock MCP 或项目技术数据源补月线、周线、乖离率与执行位。,否,否,否,硅片,细分评分主体,一级来源/连续变量缺口；技术直连未复核,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,AI-L4-0031,上游底层算力与芯片层,晶圆制造与工艺,化学品与湿电子化学品,AI产业链 - 化学品与湿电子化学品,AI产业链 - 化学品与湿电子化学品,,,,,topic,AI产业链 - 化学品与湿电子化学品,已评分,topics/AI产业链 - 化学品与湿电子化学品.md,待同步,本轮 AI 研究仓已生成评分，canonical Wiki 尚未回写本周评分与评分历史。,58,持有,是,是,是,是,是,是,是,本轮行情跨源可比较源不足，仅作为阶段技术与资金代理。,全球锚=TSMC；A股承接锚=安集科技；弹性/反证样本=Samsung Foundry。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,升级总表：产业逻辑=旁证/代理为主；估值资金=已拆戴维斯路径；技术=项目代理技术。,否,一级来源/连续变量缺口；技术直连未复核；升级动作：补公司公告、财报、交易所文件或官方IR，把关键变量从旁证提升到一级来源。；用 Luna Stock MCP 或项目技术数据源补月线、周线、乖离率与执行位。,否,否,否,AI产业链 - 化学品与湿电子化学品,细分评分主体,一级来源/连续变量缺口；技术直连未复核,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,AI-L4-0032,上游底层算力与芯片层,晶圆制造与工艺,光掩模 blank,AI产业链 - 光掩模 blank,AI产业链 - 光掩模 blank,,,,,topic,AI产业链 - 光掩模 blank,已评分,topics/AI产业链 - 光掩模 blank.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,58,持有,是,是,是,是,是,是,是,本轮行情跨源可比较源不足，仅作为阶段技术与资金代理。,全球锚=TSMC；A股承接锚=安集科技；弹性/反证样本=Samsung Foundry。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,升级总表：产业逻辑=旁证/代理为主；估值资金=已拆戴维斯路径；技术=项目代理技术。,否,一级来源/连续变量缺口；技术直连未复核；升级动作：补公司公告、财报、交易所文件或官方IR，把关键变量从旁证提升到一级来源。；用 Luna Stock MCP 或项目技术数据源补月线、周线、乖离率与执行位。,否,否,否,AI产业链 - 光掩模 blank,细分评分主体,一级来源/连续变量缺口；技术直连未复核,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,AI-L4-0033,上游底层算力与芯片层,晶圆制造与工艺,掩模保护膜 / pellicle,AI产业链 - 掩模保护膜 ／ pellicle,AI产业链 - 掩模保护膜 ／ pellicle,,,,,topic,AI产业链 - 掩模保护膜 ／ pellicle,已评分,topics/AI产业链 - 掩模保护膜 ／ pellicle.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,58,持有,是,是,是,是,是,是,是,本轮行情跨源可比较源不足，仅作为阶段技术与资金代理。,全球锚=TSMC；A股承接锚=安集科技；弹性/反证样本=Samsung Foundry。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,升级总表：产业逻辑=旁证/代理为主；估值资金=已拆戴维斯路径；技术=项目代理技术。,否,一级来源/连续变量缺口；技术直连未复核；升级动作：补公司公告、财报、交易所文件或官方IR，把关键变量从旁证提升到一级来源。；用 Luna Stock MCP 或项目技术数据源补月线、周线、乖离率与执行位。,否,否,否,AI产业链 - 掩模保护膜 ／ pellicle,细分评分主体,一级来源/连续变量缺口；技术直连未复核,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,AI-L4-0034,上游底层算力与芯片层,晶圆制造与工艺,CMP slurry,AI产业链 - CMP slurry,AI产业链 - CMP slurry,,,,,topic,AI产业链 - CMP slurry,已评分,topics/AI产业链 - CMP slurry.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,58,持有,是,是,是,是,是,是,是,本轮行情跨源可比较源不足，仅作为阶段技术与资金代理。,全球锚=TSMC；A股承接锚=安集科技；弹性/反证样本=Samsung Foundry。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,升级总表：产业逻辑=旁证/代理为主；估值资金=已拆戴维斯路径；技术=项目代理技术。,否,一级来源/连续变量缺口；技术直连未复核；升级动作：补公司公告、财报、交易所文件或官方IR，把关键变量从旁证提升到一级来源。；用 Luna Stock MCP 或项目技术数据源补月线、周线、乖离率与执行位。,否,否,否,AI产业链 - CMP slurry,细分评分主体,一级来源/连续变量缺口；技术直连未复核,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,AI-L4-0035,上游底层算力与芯片层,晶圆制造与工艺,CMP pad,AI产业链 - CMP pad,AI产业链 - CMP pad,,,,,topic,AI产业链 - CMP pad,已评分,topics/AI产业链 - CMP pad.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,58,持有,是,是,是,是,是,是,是,本轮行情跨源可比较源不足，仅作为阶段技术与资金代理。,全球锚=TSMC；A股承接锚=安集科技；弹性/反证样本=Samsung Foundry。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,升级总表：产业逻辑=旁证/代理为主；估值资金=已拆戴维斯路径；技术=项目代理技术。,否,一级来源/连续变量缺口；技术直连未复核；升级动作：补公司公告、财报、交易所文件或官方IR，把关键变量从旁证提升到一级来源。；用 Luna Stock MCP 或项目技术数据源补月线、周线、乖离率与执行位。,否,否,否,AI产业链 - CMP pad,细分评分主体,一级来源/连续变量缺口；技术直连未复核,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
